Subject,CondNumber,corr_resp,Stimulus.ACC,Stimulus.RESP,Stimulus.RT,target,preview1,preview3
8,13,1,1,1,611,++E++,++n++,++n++
8,1,5,1,5,733,++N++,+++++,+++++
8,1,1,1,1,590,++E++,+++++,+++++
8,4,5,1,5,531,EEREE,+++++,+++++
8,13,1,1,1,445,++A++,++r++,++r++
8,16,5,1,5,452,EENEE,++e++,++e++
8,7,5,1,5,492,++N++,+++++,++e++
8,11,5,1,5,428,++N++,++n++,++n++
8,8,1,1,1,454,EEEEE,+++++,++e++
8,2,1,1,1,463,EEEEE,+++++,+++++
8,1,1,1,1,590,++A++,+++++,+++++
8,5,5,1,5,438,++R++,+++++,++r++
8,16,1,1,1,545,RRERR,++r++,++r++
8,14,5,1,5,537,NNNNN,++n++,++n++
8,4,1,1,1,915,NNANN,+++++,+++++
8,16,1,1,1,616,NNENN,++n++,++n++
8,1,1,1,1,581,++E++,+++++,+++++
8,16,5,1,5,502,EEREE,++e++,++e++
8,7,5,1,5,514,++N++,+++++,++a++
8,13,5,1,5,448,++N++,++a++,++a++
8,11,5,1,5,553,++R++,++r++,++r++
8,1,5,1,5,570,++R++,+++++,+++++
8,3,1,1,1,476,AAEAA,+++++,+++++
8,4,5,1,5,506,AARAA,+++++,+++++
8,9,5,1,5,640,NNRNN,+++++,++n++
8,13,1,1,1,494,++E++,++r++,++r++
8,8,5,1,5,505,NNNNN,+++++,++n++
8,10,1,1,1,503,RRARR,+++++,++r++
8,11,1,1,1,542,++A++,++a++,++a++
8,15,5,1,5,598,RRNRR,++r++,++r++
8,7,5,1,5,502,++R++,+++++,++a++
8,8,5,1,5,539,RRRRR,+++++,++r++
8,13,5,1,5,462,++R++,++e++,++e++
8,6,1,1,1,657,++A++,+++++,++e++
8,11,1,1,1,653,++E++,++e++,++e++
8,1,5,1,5,478,++R++,+++++,+++++
8,1,1,1,1,590,++A++,+++++,+++++
8,12,5,1,5,548,++R++,++n++,++n++
8,1,1,1,1,946,++E++,+++++,+++++
8,6,1,1,1,1027,++E++,+++++,++a++
8,7,1,1,1,570,++E++,+++++,++n++
8,5,1,1,1,447,++A++,+++++,++a++
8,10,1,1,1,565,NNENN,+++++,++n++
8,4,5,1,5,546,AANAA,+++++,+++++
8,10,5,1,5,499,EEREE,+++++,++e++
8,16,1,1,1,651,NNANN,++n++,++n++
8,15,5,1,5,614,NNRNN,++n++,++n++
8,10,5,1,5,526,AARAA,+++++,++a++
8,4,1,1,1,729,RRARR,+++++,+++++
8,14,1,1,1,522,AAAAA,++a++,++a++
8,1,5,1,5,459,++R++,+++++,+++++
8,7,1,1,1,634,++A++,+++++,++n++
8,7,5,1,5,503,++R++,+++++,++e++
8,1,5,1,5,605,++N++,+++++,+++++
8,9,1,1,1,764,AAEAA,+++++,++a++
8,1,1,1,1,851,++A++,+++++,+++++
8,14,5,1,5,591,RRRRR,++r++,++r++
8,1,1,1,1,563,++E++,+++++,+++++
8,9,5,1,5,556,RRNRR,+++++,++r++
8,6,5,1,5,561,++R++,+++++,++n++
8,7,1,1,1,1171,++A++,+++++,++r++
8,1,1,1,1,696,++A++,+++++,+++++
8,12,5,1,5,523,++N++,++r++,++r++
8,10,1,1,1,513,NNANN,+++++,++n++
8,16,5,1,5,422,AARAA,++a++,++a++
8,7,1,1,1,539,++E++,+++++,++r++
8,1,5,1,5,501,++R++,+++++,+++++
8,10,5,1,5,527,EENEE,+++++,++e++
8,6,5,1,5,428,++N++,+++++,++r++
8,12,5,1,5,528,++N++,++r++,++r++
8,2,1,1,1,730,AAAAA,+++++,+++++
8,13,5,1,5,439,++R++,++e++,++e++
8,2,5,1,5,456,RRRRR,+++++,+++++
8,3,5,1,5,433,RRNRR,+++++,+++++
8,14,1,1,1,558,AAAAA,++a++,++a++
8,1,5,1,5,477,++R++,+++++,+++++
8,5,1,1,1,494,++A++,+++++,++a++
8,1,5,1,5,517,++N++,+++++,+++++
8,1,5,1,5,575,++N++,+++++,+++++
8,15,1,1,1,519,AAEAA,++a++,++a++
8,2,5,1,5,447,NNNNN,+++++,+++++
8,13,5,1,5,502,++N++,++e++,++e++
8,9,5,1,5,486,RRNRR,+++++,++r++
8,1,5,1,5,492,++R++,+++++,+++++
8,12,1,1,1,520,++A++,++e++,++e++
8,11,5,1,5,457,++N++,++n++,++n++
8,16,1,1,1,529,RRARR,++r++,++r++
8,1,1,1,1,744,++A++,+++++,+++++
8,7,5,1,5,575,++R++,+++++,++a++
8,9,1,1,1,552,EEAEE,+++++,++e++
8,10,1,1,1,691,RRARR,+++++,++r++
8,7,1,1,1,852,++A++,+++++,++n++
8,16,1,1,1,447,NNANN,++n++,++n++
8,5,5,1,5,834,++R++,+++++,++r++
8,6,5,1,5,499,++R++,+++++,++n++
8,13,1,1,1,458,++A++,++n++,++n++
8,13,1,1,1,495,++A++,++r++,++r++
8,1,1,1,1,473,++A++,+++++,+++++
8,3,1,1,1,533,EEAEE,+++++,+++++
8,16,5,1,5,546,EENEE,++e++,++e++
8,14,1,1,1,562,EEEEE,++e++,++e++
8,4,5,1,5,611,AANAA,+++++,+++++
8,6,1,1,1,379,++E++,+++++,++a++
8,9,5,1,5,431,NNRNN,+++++,++n++
8,11,1,1,1,435,++E++,++e++,++e++
8,4,1,1,1,451,NNENN,+++++,+++++
8,12,1,1,1,382,++E++,++a++,++a++
8,7,5,1,5,561,++N++,+++++,++e++
8,7,5,1,5,486,++N++,+++++,++a++
8,16,5,1,5,457,AANAA,++a++,++a++
8,8,5,1,5,479,NNNNN,+++++,++n++
8,10,1,1,1,570,NNENN,+++++,++n++
8,1,5,1,5,548,++R++,+++++,+++++
8,10,5,1,5,478,EEREE,+++++,++e++
8,1,5,1,5,532,++N++,+++++,+++++
8,1,1,1,1,576,++A++,+++++,+++++
8,4,1,1,1,484,RRARR,+++++,+++++
8,10,1,1,1,502,NNANN,+++++,++n++
8,4,1,1,1,493,RRERR,+++++,+++++
8,14,5,1,5,482,NNNNN,++n++,++n++
8,16,5,1,5,465,EEREE,++e++,++e++
8,3,1,1,1,459,AAEAA,+++++,+++++
8,7,1,1,1,527,++E++,+++++,++r++
8,3,5,1,5,456,NNRNN,+++++,+++++
8,7,1,1,1,452,++E++,+++++,++n++
8,16,1,1,1,416,NNENN,++n++,++n++
8,10,5,1,5,498,AARAA,+++++,++a++
8,7,1,1,1,1112,++A++,+++++,++r++
8,12,5,1,5,545,++R++,++n++,++n++
8,11,1,1,1,564,++A++,++a++,++a++
8,13,1,1,1,535,++E++,++r++,++r++
8,16,1,1,1,557,RRERR,++r++,++r++
8,15,5,1,5,553,NNRNN,++n++,++n++
8,1,1,1,1,528,++E++,+++++,+++++
8,14,5,1,5,550,RRRRR,++r++,++r++
8,10,1,1,1,536,RRERR,+++++,++r++
8,4,5,1,5,515,EENEE,+++++,+++++
8,1,1,1,1,560,++E++,+++++,+++++
8,16,5,1,5,494,AARAA,++a++,++a++
8,7,5,1,5,498,++R++,+++++,++e++
8,13,1,1,1,666,++E++,++n++,++n++
8,13,5,1,5,485,++N++,++a++,++a++
8,4,5,1,5,494,AARAA,+++++,+++++
8,11,5,1,5,431,++R++,++r++,++r++
8,4,5,1,5,523,EEREE,+++++,+++++
8,5,5,1,5,447,++N++,+++++,++n++
8,2,1,1,1,623,EEEEE,+++++,+++++
8,8,1,1,1,537,EEEEE,+++++,++e++
8,4,1,1,1,855,NNANN,+++++,+++++
8,15,5,1,5,435,RRNRR,++r++,++r++
8,6,1,1,1,504,++A++,+++++,++e++
8,8,1,1,1,548,AAAAA,+++++,++a++
8,15,1,1,1,432,EEAEE,++e++,++e++
8,1,5,1,5,583,++N++,+++++,+++++
8,10,5,1,5,529,AANAA,+++++,++a++
8,1,1,1,1,690,++E++,+++++,+++++
8,13,5,1,5,484,++R++,++a++,++a++
8,1,5,1,5,491,++R++,+++++,+++++
8,8,5,1,5,474,RRRRR,+++++,++r++
8,9,1,1,1,906,AAEAA,+++++,++a++
8,1,1,1,1,480,++E++,+++++,+++++
8,1,1,1,1,467,++A++,+++++,+++++
8,5,1,1,1,458,++E++,+++++,++e++
8,14,1,1,1,1192,EEEEE,++e++,++e++
8,12,1,1,1,445,++A++,++e++,++e++
8,6,1,1,1,572,++A++,+++++,++e++
8,14,5,1,5,520,NNNNN,++n++,++n++
8,13,5,1,5,432,++N++,++e++,++e++
8,2,5,1,5,610,RRRRR,+++++,+++++
8,7,1,1,1,542,++E++,+++++,++n++
8,10,1,1,1,589,NNENN,+++++,++n++
8,9,5,1,5,526,NNRNN,+++++,++n++
8,16,5,1,5,884,AANAA,++a++,++a++
8,1,1,1,1,986,++E++,+++++,+++++
8,1,5,1,5,431,++N++,+++++,+++++
8,10,5,1,5,505,EEREE,+++++,++e++
8,12,5,1,5,348,++N++,++r++,++r++
8,14,1,1,1,581,AAAAA,++a++,++a++
8,1,5,1,5,426,++R++,+++++,+++++
8,3,5,1,5,535,NNRNN,+++++,+++++
8,4,1,1,1,506,RRERR,+++++,+++++
8,7,1,1,1,465,++A++,+++++,++r++
8,7,5,1,5,488,++N++,+++++,++e++
8,2,1,1,1,584,EEEEE,+++++,+++++
8,16,1,1,1,479,NNANN,++n++,++n++
8,10,1,1,1,478,RRERR,+++++,++r++
8,5,5,1,5,425,++N++,+++++,++n++
8,4,1,1,1,618,NNENN,+++++,+++++
8,4,5,1,5,471,AANAA,+++++,+++++
8,13,5,1,5,443,++R++,++e++,++e++
8,1,5,1,5,431,++N++,+++++,+++++
8,8,1,1,1,469,AAAAA,+++++,++a++
8,6,5,1,5,445,++N++,+++++,++r++
8,7,1,1,1,1041,++E++,+++++,++r++
8,10,5,1,5,553,AARAA,+++++,++a++
8,15,5,1,5,593,RRNRR,++r++,++r++
8,9,1,1,1,530,AAEAA,+++++,++a++
8,16,5,1,5,484,EEREE,++e++,++e++
8,3,1,1,1,413,AAEAA,+++++,+++++
8,10,1,1,1,562,RRARR,+++++,++r++
8,9,1,1,1,458,EEAEE,+++++,++e++
8,11,1,1,1,501,++A++,++a++,++a++
8,13,1,1,1,511,++E++,++r++,++r++
8,13,1,1,1,575,++A++,++n++,++n++
8,13,5,1,5,526,++R++,++a++,++a++
8,7,5,1,5,498,++R++,+++++,++e++
8,4,5,1,5,444,AARAA,+++++,+++++
8,14,5,1,5,613,RRRRR,++r++,++r++
8,1,5,1,5,635,++R++,+++++,+++++
8,2,5,1,5,473,NNNNN,+++++,+++++
8,12,1,1,1,654,++E++,++a++,++a++
8,15,1,1,1,678,AAEAA,++a++,++a++
8,10,1,1,1,680,NNANN,+++++,++n++
8,13,1,1,1,463,++E++,++n++,++n++
8,13,5,1,5,492,++N++,++a++,++a++
8,1,1,1,1,742,++A++,+++++,+++++
8,1,1,1,1,866,++A++,+++++,+++++
8,4,1,1,1,556,NNANN,+++++,+++++
8,1,5,1,5,489,++N++,+++++,+++++
8,11,5,1,5,519,++R++,++r++,++r++
8,4,5,1,5,568,EENEE,+++++,+++++
8,9,5,1,5,447,RRNRR,+++++,++r++
8,1,1,1,1,515,++A++,+++++,+++++
8,1,5,1,5,481,++R++,+++++,+++++
8,10,5,1,5,510,AANAA,+++++,++a++
8,6,1,1,1,584,++E++,+++++,++a++
8,2,1,1,1,561,AAAAA,+++++,+++++
8,10,5,1,5,537,EENEE,+++++,++e++
8,8,1,1,1,534,EEEEE,+++++,++e++
8,13,1,1,1,495,++A++,++r++,++r++
8,3,1,1,1,680,EEAEE,+++++,+++++
8,4,1,1,1,459,RRARR,+++++,+++++
8,7,5,1,5,566,++R++,+++++,++a++
8,15,5,1,5,559,NNRNN,++n++,++n++
8,16,5,1,5,508,AARAA,++a++,++a++
8,5,1,1,1,627,++E++,+++++,++e++
8,16,1,1,1,545,RRERR,++r++,++r++
8,1,1,1,1,500,++E++,+++++,+++++
8,1,1,1,1,455,++E++,+++++,+++++
8,1,5,1,5,495,++R++,+++++,+++++
8,5,5,1,5,403,++R++,+++++,++r++
8,7,1,1,1,525,++A++,+++++,++n++
8,16,1,1,1,483,RRARR,++r++,++r++
8,12,5,1,5,601,++R++,++n++,++n++
8,16,1,1,1,482,NNENN,++n++,++n++
8,4,5,1,5,558,EEREE,+++++,+++++
8,5,1,1,1,501,++A++,+++++,++a++
8,11,5,1,5,601,++N++,++n++,++n++
8,8,5,1,5,676,NNNNN,+++++,++n++
8,15,1,1,1,534,EEAEE,++e++,++e++
8,1,5,1,5,628,++N++,+++++,+++++
8,1,1,1,1,1012,++A++,+++++,+++++
8,16,5,1,5,541,EENEE,++e++,++e++
8,8,5,1,5,473,RRRRR,+++++,++r++
8,3,5,1,5,443,RRNRR,+++++,+++++
8,11,1,1,1,410,++E++,++e++,++e++
8,7,5,1,5,368,++N++,+++++,++a++
8,1,1,1,1,422,++E++,+++++,+++++
8,6,5,1,5,523,++R++,+++++,++n++
8,3,1,1,1,626,EEAEE,+++++,+++++
8,10,1,1,1,658,RRARR,+++++,++r++
8,6,1,1,1,415,++E++,+++++,++a++
8,13,5,1,5,653,++N++,++a++,++a++
8,16,1,1,1,540,RRARR,++r++,++r++
8,4,5,1,5,532,AARAA,+++++,+++++
8,14,5,1,5,561,RRRRR,++r++,++r++
8,7,5,1,5,433,++N++,+++++,++a++
8,7,5,1,5,439,++R++,+++++,++e++
8,10,1,1,1,502,RRERR,+++++,++r++
8,13,1,1,1,491,++A++,++r++,++r++
8,14,1,1,1,579,EEEEE,++e++,++e++
8,5,5,1,5,429,++N++,+++++,++n++
8,16,5,1,5,478,AARAA,++a++,++a++
8,5,1,1,1,422,++E++,+++++,++e++
8,11,5,1,5,484,++N++,++n++,++n++
8,5,1,1,1,452,++A++,+++++,++a++
8,1,1,1,1,480,++A++,+++++,+++++
8,16,1,1,1,492,NNANN,++n++,++n++
8,1,1,1,1,524,++A++,+++++,+++++
8,1,1,1,1,442,++E++,+++++,+++++
8,10,5,1,5,509,AANAA,+++++,++a++
8,13,1,1,1,487,++E++,++r++,++r++
8,7,5,1,5,574,++R++,+++++,++a++
8,14,5,1,5,466,NNNNN,++n++,++n++
8,13,5,1,5,419,++N++,++e++,++e++
8,1,1,1,1,550,++E++,+++++,+++++
8,16,5,1,5,442,EENEE,++e++,++e++
8,9,5,1,5,478,NNRNN,+++++,++n++
8,1,1,1,1,1375,++A++,+++++,+++++
8,1,1,1,1,735,++E++,+++++,+++++
8,8,5,1,5,596,RRRRR,+++++,++r++
8,15,1,1,1,585,EEAEE,++e++,++e++
8,15,1,1,1,556,AAEAA,++a++,++a++
8,12,1,1,1,546,++E++,++a++,++a++
8,5,5,1,5,467,++R++,+++++,++r++
8,13,5,1,5,469,++R++,++e++,++e++
8,1,5,1,5,406,++R++,+++++,+++++
8,1,1,1,1,509,++A++,+++++,+++++
8,7,5,1,5,472,++N++,+++++,++e++
8,4,5,1,5,441,EENEE,+++++,+++++
8,16,1,1,1,560,RRERR,++r++,++r++
8,8,1,1,1,624,AAAAA,+++++,++a++
8,10,1,1,1,550,NNENN,+++++,++n++
8,6,1,1,1,523,++A++,+++++,++e++
8,16,5,1,5,639,AANAA,++a++,++a++
8,3,1,1,1,495,AAEAA,+++++,+++++
8,1,5,1,5,549,++N++,+++++,+++++
8,4,5,1,5,576,AANAA,+++++,+++++
8,9,5,1,5,438,RRNRR,+++++,++r++
8,6,5,1,5,452,++N++,+++++,++r++
8,10,5,1,5,486,EEREE,+++++,++e++
8,12,1,1,1,632,++A++,++e++,++e++
8,2,1,1,1,585,EEEEE,+++++,+++++
8,7,1,1,1,524,++E++,+++++,++r++
8,9,1,1,1,541,EEAEE,+++++,++e++
8,6,5,1,5,854,++R++,+++++,++n++
8,11,5,1,5,492,++R++,++r++,++r++
8,4,1,1,1,607,RRERR,+++++,+++++
8,8,5,1,5,486,NNNNN,+++++,++n++
8,10,5,1,5,625,AARAA,+++++,++a++
8,3,5,1,5,462,RRNRR,+++++,+++++
8,3,5,1,5,506,NNRNN,+++++,+++++
8,16,1,1,1,511,NNENN,++n++,++n++
8,1,5,1,5,538,++R++,+++++,+++++
8,13,1,1,1,552,++A++,++n++,++n++
8,11,1,1,1,801,++A++,++a++,++a++
8,2,5,1,5,453,RRRRR,+++++,+++++
8,4,1,1,1,546,RRARR,+++++,+++++
8,8,1,1,1,526,EEEEE,+++++,++e++
8,4,5,1,5,581,EEREE,+++++,+++++
8,7,1,1,1,575,++A++,+++++,++r++
8,12,5,1,5,529,++R++,++n++,++n++
8,1,5,1,5,534,++R++,+++++,+++++
8,1,5,1,5,844,++N++,+++++,+++++
8,7,1,1,1,703,++E++,+++++,++n++
8,15,5,1,5,519,NNRNN,++n++,++n++
8,1,5,1,5,451,++N++,+++++,+++++
8,10,1,1,1,535,NNANN,+++++,++n++
8,15,5,1,5,578,RRNRR,++r++,++r++
8,14,1,1,1,565,AAAAA,++a++,++a++
8,7,1,1,1,520,++A++,+++++,++n++
8,4,1,1,1,525,NNENN,+++++,+++++
8,10,5,1,5,550,EENEE,+++++,++e++
8,2,1,1,1,513,AAAAA,+++++,+++++
8,16,5,1,5,573,EEREE,++e++,++e++
8,1,5,1,5,527,++N++,+++++,+++++
8,12,5,1,5,471,++N++,++r++,++r++
8,1,1,1,1,494,++E++,+++++,+++++
8,9,1,1,1,590,AAEAA,+++++,++a++
8,1,5,1,5,542,++R++,+++++,+++++
8,11,1,1,1,618,++E++,++e++,++e++
8,13,1,1,1,547,++E++,++n++,++n++
8,13,5,1,5,545,++R++,++a++,++a++
8,4,1,1,1,506,NNANN,+++++,+++++
8,2,5,1,5,424,NNNNN,+++++,+++++
9,7,5,1,5,486,++A++,+++++,++r++
9,16,1,1,1,623,AANAA,++a++,++a++
9,2,1,1,1,495,RRRRR,+++++,+++++
9,1,5,1,5,449,++A++,+++++,+++++
9,16,5,1,5,557,NNANN,++n++,++n++
9,10,1,1,1,724,AANAA,+++++,++a++
9,5,5,1,5,450,++A++,+++++,++a++
9,10,5,1,5,585,RRARR,+++++,++r++
9,4,5,1,5,506,RRARR,+++++,+++++
9,5,5,1,5,529,++E++,+++++,++e++
9,11,1,1,1,876,++N++,++n++,++n++
9,1,5,1,5,403,++A++,+++++,+++++
9,1,5,1,5,471,++A++,+++++,+++++
9,1,5,1,5,376,++E++,+++++,+++++
9,10,1,1,1,650,AARAA,+++++,++a++
9,9,5,1,5,519,EEAEE,+++++,++e++
9,14,5,1,5,4,EEEEE,++e++,++e++
9,6,5,1,5,435,++A++,+++++,++e++
9,1,1,1,1,427,++R++,+++++,+++++
9,3,1,1,1,562,NNRNN,+++++,+++++
9,12,5,1,5,292,++E++,++a++,++a++
9,16,1,1,1,589,EEREE,++e++,++e++
9,13,1,1,1,413,++N++,++e++,++e++
9,16,1,1,1,621,AARAA,++a++,++a++
9,5,1,1,1,478,++R++,+++++,++r++
9,10,5,0,1,495,RRERR,+++++,++r++
9,2,5,1,5,482,AAAAA,+++++,+++++
9,15,5,1,5,531,EEAEE,++e++,++e++
9,12,1,1,1,478,++N++,++r++,++r++
9,12,5,1,5,343,++A++,++e++,++e++
9,7,5,1,5,886,++E++,+++++,++r++
9,13,1,1,1,420,++R++,++a++,++a++
9,6,1,1,1,513,++R++,+++++,++n++
9,14,5,1,5,405,AAAAA,++a++,++a++
9,16,5,1,5,388,RRERR,++r++,++r++
9,13,1,1,1,420,++R++,++e++,++e++
9,1,5,1,5,308,++E++,+++++,+++++
9,8,1,1,1,406,RRRRR,+++++,++r++
9,3,5,1,5,487,AAEAA,+++++,+++++
9,16,1,1,1,470,EENEE,++e++,++e++
9,13,1,1,1,413,++N++,++a++,++a++
9,1,1,1,1,608,++R++,+++++,+++++
9,7,1,1,1,526,++R++,+++++,++e++
9,1,1,1,1,337,++R++,+++++,+++++
9,4,5,1,5,471,NNENN,+++++,+++++
9,14,1,1,1,438,NNNNN,++n++,++n++
9,9,1,1,1,527,RRNRR,+++++,++r++
9,4,1,0,5,523,AANAA,+++++,+++++
9,16,5,1,5,427,RRARR,++r++,++r++
9,5,1,1,1,445,++N++,+++++,++n++
9,14,1,1,1,430,RRRRR,++r++,++r++
9,13,5,1,5,452,++A++,++r++,++r++
9,16,5,1,5,451,NNENN,++n++,++n++
9,1,5,1,5,504,++E++,+++++,+++++
9,10,1,1,1,456,EEREE,+++++,++e++
9,3,5,1,5,485,EEAEE,+++++,+++++
9,2,5,1,5,568,EEEEE,+++++,+++++
9,6,1,1,1,478,++N++,+++++,++r++
9,9,5,1,5,418,AAEAA,+++++,++a++
9,7,1,1,1,437,++R++,+++++,++a++
9,8,1,1,1,464,NNNNN,+++++,++n++
9,13,5,1,5,433,++E++,++n++,++n++
9,9,1,1,1,594,NNRNN,+++++,++n++
9,11,5,1,5,377,++A++,++a++,++a++
9,4,1,1,1,559,AARAA,+++++,+++++
9,15,5,0,1,429,AAEAA,++a++,++a++
9,12,1,1,1,865,++R++,++n++,++n++
9,15,1,1,1,420,NNRNN,++n++,++n++
9,1,5,1,5,379,++A++,+++++,+++++
9,13,5,1,5,376,++E++,++r++,++r++
9,7,5,1,5,488,++E++,+++++,++n++
9,10,5,0,1,435,NNANN,+++++,++n++
9,3,1,1,1,569,RRNRR,+++++,+++++
9,1,1,1,1,568,++N++,+++++,+++++
9,8,5,1,5,504,AAAAA,+++++,++a++
9,1,5,1,5,414,++E++,+++++,+++++
9,2,1,1,1,483,NNNNN,+++++,+++++
9,1,1,1,1,655,++N++,+++++,+++++
9,10,1,1,1,633,EENEE,+++++,++e++
9,1,1,1,1,454,++N++,+++++,+++++
9,1,1,0,5,1063,++R++,+++++,+++++
9,10,5,1,5,507,NNENN,+++++,++n++
9,4,1,1,1,554,EEREE,+++++,+++++
9,7,5,1,5,548,++A++,+++++,++n++
9,6,5,1,5,542,++E++,+++++,++a++
9,4,5,1,5,505,RRERR,+++++,+++++
9,7,1,1,1,518,++N++,+++++,++a++
9,4,1,1,1,640,EENEE,+++++,+++++
9,13,5,1,5,534,++A++,++n++,++n++
9,11,1,1,1,382,++R++,++r++,++r++
9,11,5,1,5,378,++E++,++e++,++e++
9,15,1,1,1,740,RRNRR,++r++,++r++
9,8,5,1,5,486,EEEEE,+++++,++e++
9,4,5,0,1,452,NNANN,+++++,+++++
9,1,1,1,1,540,++N++,+++++,+++++
9,7,1,1,1,542,++N++,+++++,++e++
9,1,5,1,5,453,++A++,+++++,+++++
9,1,5,1,5,403,++A++,+++++,+++++
9,14,1,1,1,475,RRRRR,++r++,++r++
9,13,1,0,5,331,++R++,++a++,++a++
9,16,1,1,1,599,AANAA,++a++,++a++
9,5,5,1,5,499,++A++,+++++,++a++
9,13,1,0,5,418,++R++,++e++,++e++
9,10,1,1,1,556,EEREE,+++++,++e++
9,5,1,1,1,509,++N++,+++++,++n++
9,1,5,1,5,570,++E++,+++++,+++++
9,1,1,1,1,521,++R++,+++++,+++++
9,11,1,1,1,599,++R++,++r++,++r++
9,7,5,0,1,509,++E++,+++++,++n++
9,10,5,1,5,560,NNANN,+++++,++n++
9,11,1,1,1,273,++N++,++n++,++n++
9,16,5,1,5,450,RRARR,++r++,++r++
9,14,5,1,5,475,AAAAA,++a++,++a++
9,13,5,1,5,444,++E++,++n++,++n++
9,2,5,1,5,505,EEEEE,+++++,+++++
9,4,1,0,5,537,EENEE,+++++,+++++
9,5,1,1,1,811,++R++,+++++,++r++
9,16,1,1,1,477,EENEE,++e++,++e++
9,10,1,1,1,692,AANAA,+++++,++a++
9,13,1,1,1,461,++N++,++a++,++a++
9,8,1,1,1,646,RRRRR,+++++,++r++
9,2,1,1,1,552,RRRRR,+++++,+++++
9,10,5,1,5,472,RRARR,+++++,++r++
9,12,1,1,1,442,++R++,++n++,++n++
9,8,1,1,1,452,NNNNN,+++++,++n++
9,15,5,1,5,522,AAEAA,++a++,++a++
9,1,5,1,5,718,++E++,+++++,+++++
9,4,5,1,5,462,NNENN,+++++,+++++
9,6,1,1,1,627,++R++,+++++,++n++
9,7,1,0,5,674,++N++,+++++,++a++
9,8,5,1,5,608,EEEEE,+++++,++e++
9,12,5,1,5,681,++E++,++a++,++a++
9,1,1,1,1,523,++N++,+++++,+++++
9,2,5,1,5,726,AAAAA,+++++,+++++
9,14,5,1,5,453,EEEEE,++e++,++e++
9,3,1,1,1,518,NNRNN,+++++,+++++
9,12,5,1,5,233,++A++,++e++,++e++
9,16,1,1,1,895,AARAA,++a++,++a++
9,13,5,1,5,445,++E++,++r++,++r++
9,4,5,1,5,660,RRERR,+++++,+++++
9,7,5,1,5,831,++A++,+++++,++n++
9,16,5,1,5,534,NNENN,++n++,++n++
9,16,5,1,5,622,RRERR,++r++,++r++
9,13,5,1,5,536,++A++,++r++,++r++
9,4,1,1,1,665,AANAA,+++++,+++++
9,9,5,1,5,551,EEAEE,+++++,++e++
9,1,5,1,5,687,++A++,+++++,+++++
9,3,1,1,1,553,RRNRR,+++++,+++++
9,13,5,1,5,443,++A++,++n++,++n++
9,9,5,1,5,775,AAEAA,+++++,++a++
9,11,5,1,5,443,++E++,++e++,++e++
9,1,5,1,5,729,++E++,+++++,+++++
9,10,1,1,1,533,EENEE,+++++,++e++
9,15,5,1,5,614,EEAEE,++e++,++e++
9,1,5,1,5,458,++E++,+++++,+++++
9,10,5,1,5,659,NNENN,+++++,++n++
9,12,1,1,1,468,++N++,++r++,++r++
9,7,1,1,1,592,++R++,+++++,++e++
9,9,1,1,1,614,RRNRR,+++++,++r++
9,7,5,1,5,507,++A++,+++++,++r++
9,4,5,1,5,612,RRARR,+++++,+++++
9,15,1,1,1,348,NNRNN,++n++,++n++
9,9,1,1,1,490,NNRNN,+++++,++n++
9,6,1,1,1,428,++N++,+++++,++r++
9,1,1,1,1,400,++N++,+++++,+++++
9,4,1,1,1,588,AARAA,+++++,+++++
9,1,1,1,1,411,++N++,+++++,+++++
9,11,5,1,5,361,++A++,++a++,++a++
9,14,1,1,1,425,NNNNN,++n++,++n++
9,16,5,1,5,504,NNANN,++n++,++n++
9,1,1,1,1,678,++N++,+++++,+++++
9,1,1,1,1,433,++R++,+++++,+++++
9,13,1,1,1,461,++N++,++e++,++e++
9,3,5,1,5,630,EEAEE,+++++,+++++
9,2,1,1,1,473,NNNNN,+++++,+++++
9,5,5,1,5,467,++E++,+++++,++e++
9,6,5,1,5,498,++E++,+++++,++a++
9,7,5,0,1,445,++E++,+++++,++r++
9,4,5,1,5,543,NNANN,+++++,+++++
9,1,1,1,1,426,++R++,+++++,+++++
9,1,1,1,1,556,++R++,+++++,+++++
9,16,1,1,1,526,EEREE,++e++,++e++
9,15,1,1,1,573,RRNRR,++r++,++r++
9,3,5,1,5,470,AAEAA,+++++,+++++
9,10,5,1,5,677,RRERR,+++++,++r++
9,8,5,1,5,479,AAAAA,+++++,++a++
9,4,1,1,1,723,EEREE,+++++,+++++
9,7,1,1,1,582,++R++,+++++,++a++
9,10,1,1,1,683,AARAA,+++++,++a++
9,1,5,1,5,595,++A++,+++++,+++++
9,6,5,1,5,1199,++A++,+++++,++e++
9,7,1,1,1,511,++N++,+++++,++e++
9,10,5,1,5,787,NNANN,+++++,++n++
9,15,5,0,1,425,AAEAA,++a++,++a++
9,5,5,1,5,558,++E++,+++++,++e++
9,10,5,1,5,581,NNENN,+++++,++n++
9,1,1,1,1,517,++R++,+++++,+++++
9,6,5,1,5,476,++A++,+++++,++e++
9,16,5,1,5,530,NNENN,++n++,++n++
9,10,1,1,1,755,EENEE,+++++,++e++
9,1,5,1,5,462,++E++,+++++,+++++
9,8,1,1,1,501,RRRRR,+++++,++r++
9,5,1,1,1,509,++N++,+++++,++n++
9,2,5,1,5,477,EEEEE,+++++,+++++
9,1,1,1,1,589,++R++,+++++,+++++
9,1,1,1,1,702,++R++,+++++,+++++
9,8,1,1,1,495,NNNNN,+++++,++n++
9,14,5,1,5,400,EEEEE,++e++,++e++
